1137,0.3660531697341513
1137,0.3835946924004825
1137,0.3787878787878788
1137,0.5458937198067633
1137,0.26900584795321636
1137,0.6413393432066967
1137,0.8417811463761251
1137,0.7002840909090909
1137,0.5106822880771882
1137,0.3393617021276596
1137,0.5153284671532846
1137,0.5052696838189709
1137,0.38912788423934297
1137,0.16469145892930118
1137,0.17669819432502148
1137,0.20699172033118676
1137,0.21505777115169586
1137,0.17947310647639955
1137,0.644015444015444
1137,0.5020678246484698
1137,0.45800176834659595
1137,0.36133013369900585
1137,0.376803551609323
1137,0.3718300205620288
1137,0.5772811918063314
1137,0.43614457831325304
1137,0.36445993031358886
1137,0.4067558057705841
1137,0.7268757443429933
1137,0.693051890941073
1137,0.4509109311740891
1137,0.343846949327818
1137,0.3228813559322034
1137,0.5141828005402972
1137,0.48697674418604653
1137,0.30745658835546474
1137,0.6188340807174888
1137,0.3660531697341513
1137,0.3835946924004825
1137,0.3787878787878788
1137,0.5458937198067633
1137,0.26900584795321636
1137,0.6413393432066967
1137,0.8417811463761251
1137,0.7002840909090909
1137,0.5106822880771882
1137,0.3393617021276596
1137,0.5153284671532846
1137,0.5052696838189709
1137,0.38912788423934297
1137,0.16469145892930118
1137,0.17669819432502148
1137,0.20699172033118676
1137,0.21505777115169586
1137,0.17947310647639955
1137,0.644015444015444
1137,0.5020678246484698
1137,0.45800176834659595
1137,0.36133013369900585
1137,0.376803551609323
1137,0.3718300205620288
1137,0.5772811918063314
1137,0.43614457831325304
1137,0.36445993031358886
1137,0.4067558057705841
1137,0.7268757443429933
1137,0.693051890941073
1137,0.4509109311740891
1137,0.343846949327818
1137,0.3228813559322034
1137,0.5141828005402972
1137,0.48697674418604653
1137,0.30745658835546474
1137,0.6188340807174888
1686,0.20830929024812464
1686,0.16375198728139906
1686,0.2293040293040293
1686,0.18910585817060638
1686,0.22391857506361323
1686,0.28600612870275793
1686,0.19625292740046837
1686,0.1935096153846154
1686,0.20253164556962025
1686,0.16249153689911983
2090,0.25703200775945684
2090,0.20921985815602837
2090,0.18487394957983194
2090,0.28429752066115704
571,0.6204055766793409
571,0.7976878612716763
571,0.2640883977900553
571,0.5997229916897507
571,0.5514266755142667
571,0.6942070275403609
571,0.7285522788203753
571,0.46206896551724136
571,0.45544554455445546
571,0.4194078947368421
571,0.2315035799522673
1577,0.22169249106078665
1577,0.15432098765432098
1577,0.2564102564102564
1577,0.2590909090909091
1577,0.21875
1577,0.26556016597510373
1577,0.3311897106109325
1577,0.22818791946308725
1577,0.22549019607843138
1577,0.30952380952380953
1577,0.290150842945874
1577,0.2968980797636632
1577,0.25309992706053974
1577,0.1684981684981685
