206	1	199	626	0
207	1	272	354	0
208	1	581	838	0
209	1	193	89	0
210	1	207	50	0
211	1	239	38	0
212	1	871	85	0
213	1	1132	180	0
214	1	423	347	0
215	1	692	190	0
216	1	1300	146	0
217	1	858	227	0
218	1	487	555	0
219	1	857	104	0
220	1	167	75	0
221	1	59	51	0
222	1	784	908	0
223	1	798	901	0
224	1	338	328	0
225	1	282	444	0
226	1	211	450	0
227	1	245	329	0
228	1	392	698	0
229	1	273	433	0
230	1	161	467	0
231	1	236	419	0
232	1	512	692	0
233	1	523	642	0
234	1	295	423	0
235	1	329	345	0
236	1	207	349	0
237	1	250	340	0
238	1	271	307	0
239	1	578	157	0
240	1	324	365	0
241	1	1417	405	0
242	1	827	262	0
243	1	457	145	0
244	1	356	91	0
245	1	377	96	0
246	1	1068	317	0
247	1	289	129	0
248	1	62	27	0
249	1	417	649	0
250	1	328	795	0
251	1	230	199	0
252	1	36	73	0
253	1	179	422	0
254	1	140	345	0
255	1	287	643	0
256	1	258	677	0
257	1	156	647	0
258	1	122	334	0
259	1	129	346	0
260	1	241	575	0
261	1	83	196	0
262	1	433	1314	0
263	1	252	966	0
264	1	498	1396	0
265	1	35	166	0
266	1	33	169	0
267	1	303	780	0
268	1	160	285	0
269	1	164	459	0
270	1	32	334	0
271	1	447	1516	0
272	1	120	541	0
273	1	431	2066	0
274	1	585	1709	0
275	1	100	320	0
276	1	45	86	0
277	1	179	643	0
278	1	673	2769	0
279	1	173	202	0
280	1	186	398	0
281	1	84	431	0
282	1	809	1496	0
283	1	1254	1246	0
284	1	620	1098	0
285	1	1024	434	0
286	1	526	1412	0
287	1	640	1626	0
288	1	525	2243	0
289	1	448	476	0
290	1	1004	2507	0
291	1	312	501	0
292	1	263	430	0
293	1	807	723	0
294	1	539	806	0
295	1	548	1158	0
296	1	772	455	0
297	1	611	1292	0
298	1	664	1524	0
299	1	353	1504	0
300	1	1109	2024	0
301	1	655	2064	0
302	1	942	2164	0
303	1	47	273	0
304	1	180	571	0
305	1	300	1013	0
306	1	401	1180	0
307	1	2194	691	0
308	1	763	20	0
309	1	3211	191	0
310	1	2379	805	0
311	1	1856	858	0
312	1	3820	1182	0
313	1	1983	846	0
314	1	1894	437	0
315	1	1389	117	0
317	1	202	593	0
318	1	439	1052	0
319	1	286	506	0
320	1	380	1358	0
321	1	317	638	0
322	1	308	996	0
323	1	235	695	0
324	1	263	733	0
325	1	130	444	0
326	1	245	589	0
327	1	399	537	0
328	1	444	1130	0
329	1	219	815	0
330	1	485	858	0
331	1	229	680	0
332	1	1963	225	0
333	1	2920	2041	0
334	1	3834	475	0
335	1	1775	76	0
336	1	2407	1501	0
337	1	3581	889	0
338	1	282	1404	0
339	1	342	1094	0
340	1	212	673	0
341	1	2412	1511	0
342	1	1133	1301	0
343	1	1553	149	0
344	1	1622	102	0
345	1	4523	829	0
346	1	1271	1493	0
347	1	2064	944	0
348	1	2974	505	0
349	1	424	656	0
350	1	2043	233	0
351	1	1157	280	0
352	1	2139	199	0
353	1	1361	74	0
354	1	5190	1552	0
355	1	1302	40	0
356	1	3876	1303	0
357	1	1024	807	0
358	1	1062	3064	0
359	1	1272	2063	0
360	1	1102	1243	0
361	1	1178	2045	0
362	1	2216	2828	0
363	1	1696	2883	0
364	1	805	1817	0
365	1	911	707	0
366	1	1410	1845	0
367	1	929	1649	0
368	1	2811	3774	0
369	1	1067	2799	0
370	1	1885	585	0
371	1	4390	1497	0
372	1	2208	849	0
373	1	3442	788	0
374	1	1735	688	0
375	1	1431	149	0
376	1	4319	798	0
377	1	1323	324	0
378	1	461	20	0
379	1	919	15	0
380	1	1048	12	0
381	1	3115	42	0
382	1	1306	101	0
383	1	847	60	0
384	1	833	67	0
385	1	1512	72	0
386	1	1204	156	0
387	1	839	31	0
388	1	1129	165	0
389	1	1643	223	0
390	1	141	625	0
391	1	190	574	0
392	1	417	953	0
393	1	289	909	0
394	1	318	935	0
395	1	1797	300	0
396	1	5639	653	0
397	1	1185	1483	0
398	1	1844	275	0
399	1	335	566	0
400	1	169	245	0
401	1	357	814	0
402	1	614	1571	0
403	1	320	830	0
404	1	931	554	0
405	1	589	230	0
406	1	1866	369	0
407	1	1231	959	0
408	1	406	859	0
409	1	675	1299	0
410	1	237	986	0
411	1	501	1650	0
412	1	594	1636	0
413	1	405	1254	0
414	1	398	610	0
415	1	507	835	0
416	1	256	478	0
417	1	739	1203	0
418	1	413	32	0
419	1	979	3221	0
420	1	441	1265	0
421	1	495	917	0
422	1	614	1004	0
423	1	722	1227	0
424	1	523	1997	0
425	1	806	2143	0
426	1	208	555	0
427	1	418	299	0
428	1	338	748	0
429	1	440	609	0
430	1	115	376	0
431	1	18	213	0
432	1	162	1056	0
433	1	795	1112	0
434	1	432	1320	0
435	1	355	1204	0
436	1	646	2245	0
437	1	685	1471	0
438	1	657	921	0
439	1	300	1252	0
440	1	465	771	0
441	1	417	637	0
442	1	835	2541	0
443	1	478	1355	0
444	1	548	387	0
445	1	603	1450	0
446	1	472	1857	0
447	1	689	819	0
448	1	109	434	0
449	1	77	297	0
450	1	60	213	0
451	1	65	444	0
452	1	696	248	0
453	1	355	1965	0
454	1	192	141	0
455	1	84	135	0
456	1	79	239	0
457	1	556	694	0
458	1	445	679	0
459	1	693	2399	0
460	1	206	269	0
461	1	255	1407	0
462	1	572	1088	0
463	1	322	392	0
464	1	304	380	0
465	1	400	573	0
466	1	369	528	0
467	1	974	1027	0
468	1	129	215	0
469	1	619	847	0
470	1	1026	1213	0
471	1	105	729	0
472	1	447	239	0
473	1	40	115	0
474	1	949	1572	0
475	1	573	1588	0
476	1	73	73	0
477	1	446	1094	0
478	1	392	1548	0
479	1	305	529	0
480	1	560	353	0
481	1	63	404	0
482	1	1071	847	0
483	1	302	351	0
484	1	152	715	0
485	1	377	675	0
486	1	986	448	0
487	1	455	446	0
488	1	1386	606	0
489	1	1426	1541	0
490	1	597	928	0
491	1	6	130	0
492	1	196	802	0
493	1	84	263	0
494	1	473	502	0
495	1	101	218	0
496	1	169	439	0
497	1	521	359	0
498	1	173	641	0
499	1	408	311	0
500	1	68	214	0
501	1	158	401	0
502	1	579	550	0
503	1	459	146	0
504	1	164	632	0
505	1	98	369	0
506	1	252	723	0
507	1	554	899	0
508	1	1026	1237	0
509	1	488	1858	0
510	1	1078	977	0
511	1	439	545	0
512	1	785	306	0
513	1	1351	611	0
514	1	2407	2702	0
515	1	743	1565	0
516	1	2005	1101	0
517	1	1045	1931	0
518	1	184	438	0
519	1	324	1785	0
520	1	434	755	0
521	1	1230	159	0
522	1	904	1091	0
523	1	187	773	0
524	1	38	196	0
525	1	193	762	0
526	1	186	152	0
527	1	233	387	0
528	1	795	1756	0
529	1	73	301	0
530	1	328	621	0
531	1	841	411	0
532	1	233	806	0
533	1	515	474	0
534	1	185	547	0
535	1	551	818	0
536	1	143	348	0
537	1	474	511	0
538	1	333	175	0
539	1	725	1613	0
540	1	716	1617	0
541	1	639	1153	0
542	1	431	765	0
543	1	672	1880	0
544	1	816	845	0
545	1	234	496	0
546	1	286	605	0
547	1	475	1124	0
548	1	246	433	0
549	1	362	693	0
550	1	633	761	0
551	1	590	1043	0
552	1	477	994	0
553	1	622	1145	0
554	1	541	870	0
555	1	629	969	0
556	1	246	615	0
557	1	749	1877	0
558	1	961	1664	0
559	1	587	1312	0
560	1	794	525	0
561	1	169	945	0
562	1	390	706	0
563	1	966	1226	0
564	1	282	332	0
565	1	156	527	0
566	1	730	1433	0
567	1	551	1219	0
568	1	449	1383	0
569	1	307	547	0
570	1	837	901	0
571	1	267	322	0
572	1	423	283	0
573	1	336	359	0
574	1	228	656	0
575	1	665	179	0
576	1	802	666	0
577	1	704	310	0
578	1	1061	401	0
579	1	958	579	0
580	1	91	110	0
581	1	197	615	0
582	1	287	584	0
583	1	513	1212	0
584	1	445	1522	0
585	1	437	1263	0
586	1	1181	1763	0
587	1	892	865	0
588	1	771	587	0
589	1	575	1328	0
590	1	1690	2831	0
591	1	746	1322	0
592	1	816	782	0
593	1	1889	714	0
594	1	3624	858	0
595	1	1427	2192	0
596	1	676	42	0
597	1	613	2702	0
598	1	663	1075	0
599	1	1093	1336	0
600	1	447	1033	0
601	1	1428	288	0
602	1	1160	1373	0
603	1	1729	96	0
604	1	198	671	0
605	1	264	948	0
606	1	137	542	0
607	1	88	433	0
608	1	426	1256	0
609	1	223	592	0
610	1	362	1033	0
611	1	371	1067	0
612	1	267	756	0
613	1	269	683	0
614	1	393	898	0
615	1	202	698	0
616	1	49	245	0
617	1	187	402	0
618	1	418	527	0
619	1	936	343	0
620	1	1366	351	0
621	1	739	1322	0
622	1	830	1430	0
623	1	477	1270	0
624	1	123	671	0
625	1	756	1584	0
626	1	756	1848	0
627	1	222	380	0
628	1	336	551	0
629	1	372	536	0
630	1	716	384	0
631	1	159	400	0
632	1	609	837	0
633	1	1282	1090	0
634	1	1105	576	0
635	1	717	1974	0
636	1	2127	1400	0
637	1	600	429	0
638	1	1385	950	0
639	1	696	1239	0
640	1	201	613	0
641	1	580	1204	0
642	1	69	404	0
643	1	293	566	0
644	1	261	1003	0
645	1	498	1152	0
646	1	654	747	0
647	1	591	441	0
648	1	365	788	0
649	1	586	497	0
650	1	496	725	0
651	1	701	555	0
652	1	774	1005	0
653	1	247	311	0
654	1	17	97	0
655	1	41	125	0
656	1	39	118	0
657	1	265	435	0
658	1	1268	2352	0
659	1	1029	1321	0
660	1	308	1067	0
661	1	681	2095	0
662	1	366	954	0
663	1	224	584	0
664	1	290	1323	0
665	1	434	1494	0
666	1	462	1575	0
667	1	268	1298	0
668	1	459	1275	0
669	1	361	1069	0
670	1	251	996	0
671	1	529	588	0
672	1	683	60	0
673	1	843	654	0
674	1	579	1399	0
675	1	846	259	0
676	1	879	733	0
677	1	810	1211	0
678	1	384	1443	0
679	1	402	1687	0
680	1	445	1325	0
681	1	208	537	0
682	1	199	942	0
683	1	563	1684	0
684	1	367	1526	0
685	1	884	2530	0
686	1	391	1433	0
687	1	256	876	0
688	1	243	718	0
689	1	142	593	0
690	1	473	543	0
691	1	214	675	0
692	1	502	585	0
693	1	288	761	0
694	1	145	494	0
695	1	286	945	0
696	1	404	561	0
697	1	321	1014	0
698	1	841	274	0
699	1	544	1565	0
700	1	664	2148	0
701	1	605	1656	0
702	1	840	85	0
703	1	464	1057	0
704	1	972	1935	0
705	1	588	979	0
706	1	612	1874	0
707	1	249	1549	0
708	1	790	1005	0
709	1	607	521	0
710	1	476	920	0
711	1	801	407	0
712	1	934	96	0
713	1	704	172	0
714	1	1135	995	0
715	1	429	981	0
716	1	389	1237	0
717	1	579	542	0
718	1	199	563	0
719	1	852	489	0
720	1	777	412	0
721	1	778	241	0
722	1	705	157	0
723	1	486	336	0
724	1	808	1797	0
725	1	1228	1501	0
726	1	580	598	0
727	1	718	160	0
728	1	547	163	0
729	1	629	187	0
730	1	394	368	0
731	1	317	219	0
732	1	997	2156	0
733	1	387	1540	0
734	1	116	407	0
735	1	174	687	0
736	1	669	2117	0
737	1	626	835	0
738	1	657	1295	0
739	1	487	863	0
740	1	367	575	0
741	1	1148	1289	0
742	1	1386	1369	0
743	1	1014	1707	0
744	1	1550	2649	0
745	1	1987	3863	0
746	1	100	482	0
747	1	180	609	0
748	1	165	505	0
749	1	600	759	0
750	1	354	655	0
751	1	522	1266	0
752	1	84	458	0
753	1	182	728	0
754	1	142	346	0
755	1	64	544	0
756	1	97	347	0
757	1	74	209	0
758	1	334	830	0
759	1	330	1090	0
760	1	260	1010	0
761	1	545	2030	0
762	1	263	1058	0
763	1	360	705	0
764	1	358	1096	0
765	1	429	1035	0
766	1	278	799	0
767	1	603	1043	0
768	1	1163	2257	0
769	1	1910	2705	0
770	1	1122	2270	0
771	1	76	278	0
772	1	147	366	0
773	1	744	980	0
774	1	1739	2887	0
775	1	521	1016	0
776	1	1081	1694	0
777	1	1620	2477	0
778	1	863	1230	0
779	1	1985	462	0
780	1	707	433	0
781	1	2256	635	0
782	1	1947	188	0
783	1	1633	500	0
784	1	1533	1048	0
785	1	984	659	0
786	1	198	375	0
787	1	1149	1754	0
788	1	555	704	0
789	1	1175	1693	0
790	1	709	585	0
791	1	1544	2757	0
792	1	328	412	0
793	1	261	323	0
794	1	235	132	0
795	1	453	233	0
796	1	794	86	0
797	1	669	153	0
798	1	399	170	0
799	1	768	198	0
800	1	264	162	0
801	1	612	200	0
802	1	1352	968	0
803	1	824	2087	0
804	1	898	446	0
805	1	993	1802	0
806	1	1019	237	0
807	1	418	127	0
808	1	200	64	0
809	1	1491	1168	0
810	1	497	599	0
811	1	900	615	0
812	1	989	842	0
813	1	552	248	0
814	1	1184	367	0
815	1	656	2209	0
816	1	690	175	0
817	1	1087	726	0
818	1	790	361	0
819	1	466	444	0
820	1	844	1274	0
821	1	351	532	0
822	1	330	961	0
823	1	835	287	0
824	1	640	563	0
825	1	798	97	0
826	1	1421	104	0
827	1	1254	48	0
828	1	985	552	0
829	1	322	1464	0
830	1	422	628	0
831	1	449	1257	0
832	1	972	2074	0
833	1	665	945	0
834	1	146	794	0
835	1	728	2038	0
836	1	688	1777	0
837	1	728	1670	0
838	1	521	1426	0
839	1	2410	1054	0
840	1	123	557	0
841	1	883	1898	0
842	1	751	1083	0
843	1	849	1339	0
844	1	1312	463	0
845	1	748	330	0
846	1	976	26	0
847	1	674	292	0
848	1	466	416	0
849	1	491	1204	0
850	1	909	520	0
851	1	982	281	0
852	1	362	321	0
853	1	715	841	0
854	1	1042	1046	0
855	1	659	141	0
856	1	1426	62	0
857	1	658	630	0
858	1	779	126	0
859	1	102	202	0
860	1	322	411	0
861	1	2251	1801	0
862	1	1940	1746	0
863	1	303	506	0
864	1	695	684	0
865	1	159	242	0
866	1	211	313	0
867	1	469	575	0
868	1	310	565	0
869	1	341	836	0
870	1	387	909	0
871	1	906	996	0
872	1	642	728	0
873	1	1061	1177	0
874	1	841	1169	0
875	1	1069	611	0
876	1	861	491	0
877	1	2211	419	0
878	1	1273	287	0
879	1	1504	50	0
880	1	1399	130	0
881	1	439	821	0
882	1	481	372	0
883	1	1669	578	0
884	1	393	1446	0
885	1	1489	364	0
886	1	1032	1522	0
887	1	1596	325	0
888	1	1659	490	0
889	1	3093	2336	0
890	1	1776	85	0
891	1	1468	315	0
892	1	213	717	0
893	1	429	511	0
894	1	584	621	0
895	1	450	445	0
896	1	445	692	0
897	1	832	609	0
898	1	1499	46	0
899	1	805	344	0
900	1	1251	174	0
901	1	1181	757	0
902	1	945	186	0
903	1	725	481	0
904	1	552	559	0
905	1	1358	1130	0
906	1	627	619	0
907	1	1176	1255	0
908	1	1570	364	0
909	1	731	954	0
910	1	609	796	0
911	1	1152	202	0
912	1	622	270	0
913	1	359	803	0
914	1	209	781	0
915	1	583	795	0
916	1	623	283	0
917	1	759	1018	0
918	1	564	840	0
919	1	1052	35	0
920	1	2231	529	0
921	1	596	376	0
922	1	1733	1032	0
923	1	928	44	0
924	1	531	764	0
925	1	470	1512	0
926	1	1253	1207	0
927	1	1004	45	0
928	1	612	426	0
929	1	984	1014	0
930	1	902	354	0
931	1	1020	1604	0
932	1	1375	1593	0
933	1	1087	280	0
934	1	827	75	0
935	1	272	1264	0
936	1	597	552	0
937	1	877	967	0
938	1	1213	99	0
939	1	1144	124	0
940	1	894	290	0
941	1	1250	225	0
942	1	1140	94	0
943	1	720	1029	0
944	1	260	1198	0
945	1	576	51	0
946	1	456	575	0
947	1	994	86	0
948	1	1374	442	0
949	1	740	775	0
950	1	1252	2388	0
951	1	916	268	0
952	1	991	771	0
953	1	1044	639	0
954	1	1867	153	0
955	1	715	197	0
956	1	968	557	0
957	1	761	322	0
958	1	656	706	0
959	1	683	436	0
960	1	565	245	0
961	1	1582	213	0
962	1	597	841	0
963	1	668	879	0
964	1	562	620	0
965	1	1380	1188	0
966	1	443	646	0
967	1	777	204	0
968	1	1951	801	0
969	1	1094	282	0
970	1	670	611	0
971	1	1356	1661	0
972	1	1096	121	0
973	1	844	523	0
974	1	1056	778	0
975	1	619	772	0
976	1	366	670	0
977	1	556	477	0
978	1	1301	556	0
979	1	441	987	0
980	1	1503	318	0
981	1	689	1235	0
982	1	266	839	0
983	1	2219	471	0
984	1	708	1399	0
985	1	1105	316	0
986	1	1144	718	0
987	1	215	839	0
988	1	231	618	0
989	1	427	379	0
990	1	197	452	0
991	1	242	803	0
992	1	1150	666	0
993	1	465	370	0
994	1	521	105	0
995	1	502	710	0
996	1	441	905	0
997	1	277	1478	0
998	1	389	574	0
999	1	426	808	0
1000	1	251	594	0
1001	1	775	376	0
1002	1	396	376	0
1003	1	465	663	0
1004	1	307	654	0
1005	1	391	390	0
1006	1	352	1257	0
1007	1	244	705	0
1008	1	918	980	0
1009	1	870	179	0
1010	1	66	467	0
1011	1	766	406	0
1012	1	620	1325	0
1013	1	665	145	0
1014	1	1502	53	0
1015	1	941	115	0
1016	1	861	161	0
1017	1	1026	148	0
1018	1	1602	816	0
1019	1	1397	2087	0
1020	1	908	1897	0
1021	1	551	877	0
1022	1	561	716	0
1023	1	525	373	0
1024	1	818	553	0
1025	1	1499	932	0
1026	1	841	545	0
1027	1	562	455	0
1028	1	2284	1750	0
1029	1	994	701	0
1030	1	1006	518	0
1031	1	1192	276	0
1032	1	342	512	0
1033	1	1191	394	0
1034	1	348	980	0
1035	1	957	1127	0
1036	1	695	789	0
1037	1	1030	1675	0
1038	1	379	584	0
1039	1	966	1215	0
1040	1	1332	146	0
1041	1	546	454	0
1042	1	960	1056	0
1043	1	1815	1147	0
1044	1	1369	996	0
1045	1	1485	857	0
1046	1	598	973	0
1047	1	1200	1707	0
1048	1	1545	2483	0
1049	1	848	81	0
1050	1	515	997	0
1051	1	1078	1217	0
1052	1	475	967	0
1053	1	1340	285	0
1054	1	1025	1408	0
1055	1	1463	787	0
1056	1	164	368	0
1057	1	586	1179	0
1058	1	1000	578	0
1059	1	600	419	0
1060	1	819	776	0
1061	1	651	780	0
1062	1	546	556	0
1063	1	550	785	0
1064	1	698	1627	0
1065	1	1550	2728	0
1066	1	739	1253	0
1067	1	953	1678	0
1068	1	768	1297	0
1069	1	811	451	0
1070	1	1017	478	0
1071	1	1231	930	0
1072	1	608	906	0
1073	1	706	1215	0
1074	1	360	937	0
1075	1	461	1077	0
1076	1	137	213	0
1077	1	617	925	0
1078	1	222	358	0
1079	1	113	77	0
1080	1	252	470	0
1081	1	238	457	0
1082	1	1087	1466	0
1083	1	299	354	0
1084	1	322	523	0
1085	1	226	304	0
1086	1	222	289	0
1087	1	570	1179	0
1088	1	16	194	0
1089	1	286	266	0
1090	1	105	248	0
1091	1	67	172	0
1092	1	78	171	0
1093	1	85	256	0
1094	1	136	188	0
1095	1	232	389	0
1096	1	592	718	0
1097	1	242	482	0
1098	1	350	192	0
1099	1	397	157	0
1100	1	1353	595	0
1101	1	141	52	0
1102	1	574	258	0
1103	1	1226	754	0
1104	1	118	98	0
1105	1	453	199	0
1106	1	354	335	0
1107	1	327	758	0
1108	1	1745	406	0
1109	1	1797	363	0
1110	1	1365	430	0
1111	1	1732	225	0
1112	1	896	126	0
1113	1	930	432	0
1114	1	1179	128	0
1115	1	1140	1030	0
1116	1	1369	329	0
1117	1	2069	1684	0
1118	1	2420	572	0
1119	1	702	120	0
1120	1	1278	446	0
1121	1	2641	929	0
1122	1	1901	406	0
1123	1	610	497	0
1124	1	1783	316	0
1125	1	1502	989	0
1126	1	1046	917	0
1127	1	1235	311	0
1128	1	1472	107	0
1129	1	1391	389	0
1130	1	2003	392	0
1131	1	901	449	0
1132	1	909	1189	0
1133	1	852	707	0
1134	1	1463	387	0
1135	1	1383	442	0
1136	1	1302	277	0
1137	1	1127	1051	0
1138	1	2362	2417	0
1139	1	1097	1791	0
1140	1	903	1550	0
1141	1	1736	208	0
1142	1	1270	438	0
1143	1	1338	288	0
1144	1	1809	936	0
1145	1	1546	267	0
1146	1	1126	177	0
1147	1	421	389	0
1148	1	624	514	0
1149	1	972	256	0
1150	1	1765	254	0
1151	1	1681	471	0
1152	1	642	137	0
1153	1	1640	333	0
1154	1	1854	887	0
1155	1	613	232	0
1156	1	608	648	0
1157	1	919	381	0
1158	1	678	593	0
1159	1	949	1689	0
1160	1	830	660	0
1161	1	334	266	0
1162	1	859	185	0
1163	1	1136	2352	0
1164	1	1639	1540	0
1165	1	1128	767	0
1166	1	1229	1723	0
1167	1	839	667	0
1168	1	453	399	0
1169	1	1025	375	0
1170	1	596	22	0
1171	1	1044	672	0
1172	1	873	982	0
1173	1	1122	1741	0
1174	1	1044	363	0
1175	1	489	537	0
1176	1	1613	1310	0
1177	1	1390	67	0
1178	1	452	1054	0
1179	1	1885	1412	0
1180	1	602	894	0
1181	1	466	1409	0
1182	1	520	1093	0
1183	1	610	1944	0
1184	1	1077	124	0
1185	1	616	433	0
1186	1	457	38	0
1187	1	960	291	0
1188	1	1033	60	0
1189	1	472	30	0
1190	1	524	24	0
1191	1	1142	1124	0
1192	1	573	334	0
1193	1	2183	1312	0
1194	1	1334	112	0
1195	1	934	237	0
1196	1	652	44	0
1197	1	870	455	0
1198	1	887	1900	0
1199	1	862	243	0
1200	1	960	55	0
1201	1	144	787	0
1202	1	51	284	0
1203	1	463	2069	0
1204	1	295	1294	0
1205	1	368	1503	0
1206	1	273	546	0
1207	1	572	730	0
1208	1	397	795	0
1209	1	116	906	0
1210	1	319	1598	0
1211	1	648	825	0
1212	1	231	1260	0
1213	1	267	1231	0
1214	1	95	747	0
1215	1	322	696	0
1216	1	232	1070	0
1217	1	386	834	0
1218	1	360	1818	0
1219	1	450	1600	0
1220	1	345	1229	0
1221	1	559	1119	0
1222	1	228	779	0
1223	1	166	1005	0
1224	1	559	1315	0
1225	1	212	1665	0
1226	1	247	1495	0
1227	1	263	1867	0
1228	1	324	1634	0
1229	1	447	1825	0
1230	1	249	1117	0
1231	1	269	1099	0
1232	1	388	1788	0
1233	1	166	922	0
1234	1	152	762	0
1235	1	405	1383	0
1236	1	219	1103	0
1237	1	649	1191	0
1238	1	271	1612	0
1239	1	289	1720	0
1240	1	366	2420	0
1241	1	102	425	0
1242	1	108	605	0
1243	1	609	1556	0
1244	1	501	46	0
1245	1	302	866	0
1246	1	137	790	0
1247	1	710	2243	0
1248	1	1098	1408	0
1249	1	955	246	0
1250	1	786	578	0
1251	1	481	25	0
1252	1	1048	233	0
1253	1	694	1106	0
1254	1	236	991	0
1255	1	211	451	0
1256	1	248	772	0
1257	1	201	546	0
1258	1	345	824	0
1259	1	601	35	0
1260	1	614	186	0
1261	1	711	747	0
1262	1	650	888	0
1263	1	84	578	0
1264	1	93	744	0
1265	1	79	312	0
1266	1	802	2039	0
1267	1	373	1580	0
1268	1	588	634	0
1269	1	502	474	0
1270	1	205	942	0
1271	1	594	1041	0
1272	1	219	909	0
1273	1	375	1681	0
1274	1	383	1436	0
1275	1	336	1695	0
1276	1	675	2420	0
1277	1	613	1521	0
1278	1	434	1628	0
1279	1	424	488	0
1280	1	705	435	0
1281	1	408	682	0
1282	1	637	290	0
1283	1	109	685	0
1284	1	78	388	0
1285	1	257	1428	0
1286	1	279	1097	0
1287	1	251	367	0
1288	1	496	1573	0
1289	1	1303	2124	0
1290	1	1080	1145	0
1291	1	1345	613	0
1292	1	589	393	0
1293	1	636	517	0
1294	1	899	415	0
1295	1	989	1964	0
1296	1	314	883	0
1297	1	778	1161	0
1298	1	442	876	0
1299	1	270	443	0
1300	1	623	1319	0
1301	1	874	567	0
1302	1	541	968	0
