1	354	568
2	263	295
3	0	0
4	584	52
5	1768	1021
6	566	85
7	259	385
8	976	1202
9	425	173
10	659	869
11	622	608
12	653	469
13	616	709
14	379	550
15	675	995
16	655	353
17	318	162
18	386	173
19	585	281
20	386	236
21	475	310
22	295	325
23	553	544
24	271	208
25	0	0
26	439	256
27	564	518
28	1698	1476
29	449	318
30	0	0
31	960	1040
32	662	703
33	1261	858
34	111	37
35	484	149
36	946	733
37	1238	954
38	515	313
39	832	97
40	355	79
41	0	0
42	0	0
43	0	0
44	0	0
45	0	0
46	0	0
47	0	0
48	0	0
49	0	0
50	344	128
51	0	0
52	0	0
53	0	0
54	456	596
55	618	405
56	0	0
57	409	390
58	560	491
59	657	505
60	366	255
61	379	420
62	211	171
63	860	636
64	410	370
65	301	204
66	388	380
67	0	0
68	482	263
69	692	578
70	365	395
71	1119	853
72	730	618
73	0	0
74	0	0
75	0	0
76	0	0
77	504	777
78	441	724
79	1289	1614
80	1030	257
81	365	594
82	384	664
83	0	0
84	1222	1293
85	0	0
86	0	0
87	0	0
88	0	0
89	0	0
90	0	0
91	0	0
92	0	0
93	0	0
94	1253	1009
95	0	0
96	0	0
97	0	0
98	0	0
99	0	0
100	922	267
101	0	0
102	0	0
103	0	0
104	886	582
105	773	360
106	338	199
107	598	366
108	0	0
109	0	0
110	0	0
111	1034	879
112	877	820
113	437	357
114	824	572
115	874	766
116	0	0
117	0	0
118	0	0
119	0	0
120	962	261
121	1029	457
122	450	507
123	531	203
124	287	43
125	609	451
126	700	496
127	859	315
128	864	348
129	537	191
130	951	446
131	1360	903
132	593	690
133	725	366
134	235	331
135	686	583
136	492	829
137	866	569
138	599	989
139	754	984
140	350	252
141	661	530
142	598	908
143	556	1082
144	1319	707
145	564	749
146	337	443
147	376	515
148	466	569
149	394	467
150	322	252
151	1382	1748
152	233	203
153	841	918
154	272	183
155	846	836
156	353	473
157	0	0
158	1595	2315
159	388	712
160	0	0
161	0	0
162	0	0
163	738	934
164	552	871
165	892	504
166	435	306
167	417	404
168	550	763
169	0	0
170	431	689
171	912	675
172	0	0
173	586	360
174	316	570
175	0	0
176	1166	790
177	0	0
178	0	0
179	0	0
180	527	1076
181	206	118
182	819	937
183	463	667
184	489	676
185	207	292
186	627	782
187	465	616
188	466	278
189	921	733
190	715	764
191	922	943
192	0	0
193	0	0
194	0	0
195	324	498
196	743	595
197	309	147
198	1337	1904
199	400	460
200	0	0
201	0	0
202	387	305
203	573	363
204	816	572
205	613	518
206	269	180
207	427	302
208	0	0
209	0	0
210	0	0
211	0	0
212	1122	1410
213	0	0
214	0	0
215	424	280
216	288	394
217	314	219
218	592	285
219	0	0
220	437	233
221	475	188
222	546	145
223	475	187
224	409	157
225	556	369
226	572	635
227	0	370
228	0	446
229	0	306
230	0	706
231	0	267
232	0	290
233	0	639
234	0	820
235	0	41
236	0	401
237	0	347
238	0	184
239	0	165
240	0	409
241	0	152
242	0	302
243	0	235
244	0	616
245	0	648
246	0	391
247	0	342
248	0	657
249	0	241
250	0	134
251	0	240
252	0	554
253	0	106
254	0	612
255	0	331
256	0	776
257	0	535
258	0	632
259	0	170
260	0	146
261	0	456
262	0	750
263	0	327
